No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
1.0|152560.0|0.0|6.0|DUITAMA|2813|FABRICACION DE OTRAS BOMBAS- COMPRESORES- GRIFOS Y VALVULAS|
1.0|46360.0|1.0|0.0|COTA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
1.0|6740.0|0.0|1.0|CHIQUINQUIRA|9602|PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA|
3.0|46360.0|1.0|1.0|NUEVO COLON|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|60660.0|1.0|2.0|BELEN|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
1.0|165220.0|8.0|7.0|QUIPAMA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|0.0|1.0|SOATA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|132340.0|3.0|4.0|MIRAFLORES|1082|ELABORACION DE CACAO- CHOCOLATE Y PRODUCTOS DE CONFITERIA|
2.0|295010.0|11.0|3.0|TURMEQUE|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|324520.0|3.0|10.0|SOGAMOSO|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
1.0|380170.0|2.0|5.0|GARAGOA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|0.0|0.0|1.0|MEDELLIN|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
3.0|347290.0|4.0|4.0|SOGAMOSO|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|2.0|LA CAPILLA|6422|ACTIVIDADES DE LAS COMPAÑAS DE FINANCIAMIENTO|
1.0|20220.0|1.0|0.0|FUNZA|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
1.0|0.0|0.0|3.0|SOMONDOCO|0145|CRIA DE AVES DE CORRAL|
1.0|225060.0|1.0|7.0|CALI|3511|GENERACION DE ENERGIA ELECTRICA|
1.0|0.0|1.0|2.0|SANTAFE DE BOGOTA|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
1.0|152560.0|6.0|0.0|TOPAGA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
3.0|106200.0|6.0|11.0|PUERTO BOYACA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
1.0|400390.0|0.0|5.0|TENZA|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|0.0|1.0|CHIQUINQUIRA|0220|EXTRACCION DE MADERA|
2.0|794860.0|21.0|8.0|HONDA|9511|MANTENIMIENTO Y REPARACION DE COMPUTADORES Y DE EQUIPO PERIFERICO|
1.0|0.0|1.0|1.0|PAIPA|1311|PREPARACION E HILATURA DE FIBRAS TEXTILES|
1.0|46360.0|1.0|0.0|MOSQUERA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
1.0|5621310.0|18.0|140.0|JENESANO|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|92720.0|1.0|3.0|RAMIRIQUI|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
2.0|837850.0|17.0|18.0|SANTA ROSA DE VITERBO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|92720.0|2.0|1.0|BUCARAMANGA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|92720.0|0.0|1.0|BOLIVAR|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|370880.0|11.0|5.0|PESCA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|0.0|1.0|SOGAMOSO|6421|ACTIVIDADES DE LAS CORPORACIONES FINANCIERAS|
1.0|46360.0|2.0|0.0|CHIQUINQUIRA|1811|ACTIVIDADES DE IMPRESION|
3.0|645670.0|1.0|32.0|SANTAFE DE BOGOTA|2816|FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION|
1.0|46360.0|1.0|0.0|SOGAMOSO|8291|ACTIVIDADES DE AGENCIAS DE COBRANZA Y OFICINAS DE CALIFICACION CREDITICIA|
1.0|0.0|1.0|2.0|TUNJA|2221|FABRICACION DE FORMAS BASICAS DE PLASTICO|
1.0|0.0|0.0|1.0|TIBASOSA|6201|ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMATICOS (PLANIFICACION- ANALISIS- DISEÑ- PROGRAMACION- PRUEBAS)|
2.0|99460.0|1.0|3.0|SAMACA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
2.0|463600.0|6.0|9.0|SOGAMOSO|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|46360.0|1.0|0.0|VILLA DE LEYVA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
3.0|18110640.0|127.0|571.0|TUNJA|3511|GENERACION DE ENERGIA ELECTRICA|
1.0|0.0|0.0|3.0|MONIQUIRA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|1318300.0|42.0|17.0|SANTAFE DE BOGOTA|3011|CONSTRUCCION DE BARCOS Y DE ESTRUCTURAS FLOTANTES|
2.0|211580.0|3.0|8.0|PUERTO BOYACA|5021|TRANSPORTE FLUVIAL DE PASAJEROS|
1.0|0.0|0.0|1.0|CHIQUINQUIRA|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
1.0|1119380.0|11.0|12.0|SATIVANORTE|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|357400.0|6.0|11.0|CERINZA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|493930.0|12.0|8.0|MONGUI|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|99460.0|0.0|3.0|SAMACA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|2360170.0|18.0|17.0|IBAGUE|0312|PESCA DE AGUA DULCE|
1.0|6740.0|1.0|0.0|TURMEQUE|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|228430.0|11.0|29.0|BARBOSA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|0.0|CUCAITA|0220|EXTRACCION DE MADERA|
1.0|264680.0|2.0|12.0|SOGAMOSO|0610|EXTRACCION DE PETROLEO CRUDO|
1.0|92720.0|0.0|2.0|SOGAMOSO|5590|OTROS TIPOS DE ALOJAMIENTO NCP|
1.0|36250.0|0.0|2.0|TIBASOSA|2599|FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NCP|
1.0|53340.0|0.0|1.0|MIRAFLORES|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|0.0|1.0|0.0|JERICO|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|0.0|0.0|BOYACA|4732|COMERCIO AL POR MENOR DE LUBRICANTES (ACEITES- GRASAS)- ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA VEHICULOS AUTOMOTORES|
1.0|0.0|1.0|0.0|MEDELLIN|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
1.0|92720.0|1.0|1.0|SOATA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|0.0|TINJACA|5911|ACTIVIDADES DE PRODUCCION DE PELICULAS CINEMATOGRAFICAS- VIDEOS- PROGRAMAS- ANUNCIOS Y COMERCIALES DE TELEVISION|
1.0|92720.0|2.0|2.0|RAQUIRA|4644|COMERCIO AL POR MAYOR DE APARATOS Y EQUIPO DE USO DOMESTICO|
1.0|868180.0|7.0|8.0|FLORIDABLANCA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|92720.0|3.0|3.0|TUNUNGUA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|308400.0|1.0|4.0|SACHICA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|3110|FABRICACION DE MUEBLES|
1.0|53100.0|1.0|0.0|GUARNE|3250|FABRICACION DE INSTRUMENTOS- APARATOS Y MATERIALES MEDICOS Y ODONTOLOGICOS (INCLUIDO MOBILIARIO)|
1.0|4391540.0|24.0|70.0|PAIPA|3700|EVACUACION Y TRATAMIENTO DE AGUAS RESIDUALES|
1.0|139080.0|0.0|1.0|VENTAQUEMADA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|159300.0|5.0|1.0|RONDON|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|155110.0|1.0|1.0|ENTRERRIOS|1521|FABRICACION DE CALZADO DE CUERO Y PIEL- CON CUALQUIER TIPO DE SUELA|
1.0|0.0|0.0|0.0|PAIPA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|1142150.0|20.0|0.0|MONIQUIRA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|890130.0|1.0|16.0|PAUNA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|0.0|0.0|1.0|PAUNA|4922|TRANSPORTE MIXTO|
1.0|72500.0|1.0|1.0|FACATATIVA|8523|EDUCACION MEDIA TECNICA Y DE FORMACION LABORAL|
1.0|42990.0|1.0|0.0|FIRAVITOBA|8211|ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA|
1.0|0.0|0.0|0.0|SANTAFE DE BOGOTA|3514|COMERCIALIZACION DE ENERGIA ELECTRICA|
1.0|251200.0|5.0|1.0|SOMONDOCO|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|1.0|0.0|NOBSA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
1.0|3970930.0|47.0|47.0|BUCARAMANGA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|171960.0|5.0|2.0|VILLA DE LEYVA|8530|ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION|
1.0|102830.0|14.0|11.0|TURMEQUE|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|370880.0|7.0|0.0|LA ESTRELLA|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
1.0|1833360.0|49.0|29.0|VILLA DE LEYVA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|46360.0|1.0|0.0|MOSQUERA|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
1.0|0.0|2.0|0.0|MONIQUIRA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
1.0|72500.0|0.0|2.0|SANTA MARIA|5229|OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE|
1.0|139080.0|0.0|4.0|GARAGOA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|0.0|0.0|2.0|GUAYATA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
1.0|463600.0|7.0|3.0|DUITAMA|1062|DESCAFEINADO- TOSTION Y MOLIENDA DEL CAFE|
1.0|0.0|0.0|1.0|SANTA SOFIA|4312|PREPARACION DEL TERRENO|
1.0|42990.0|1.0|0.0|PUERTO BOYACA|4312|PREPARACION DEL TERRENO|
1.0|46360.0|0.0|2.0|SORACA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|106200.0|1.0|4.0|CHIA|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|8130|ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS|
1.0|46360.0|0.0|1.0|TOTA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
1.0|139080.0|0.0|2.0|TUTA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|185440.0|1.0|1.0|TUNJA|5914|ACTIVIDADES DE EXHIBICION DE PELICULAS CINEMATOGRAFICAS Y VIDEOS|
1.0|188810.0|1.0|1.0|CHIQUINQUIRA|1082|ELABORACION DE CACAO- CHOCOLATE Y PRODUCTOS DE CONFITERIA|
1.0|112940.0|2.0|7.0|SANTANA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|30330.0|1.0|0.0|DUITAMA|2221|FABRICACION DE FORMAS BASICAS DE PLASTICO|
1.0|202290.0|0.0|6.0|SANTA ROSA DE VITERBO|1511|CURTIDO Y RECURTIDO DE CUEROS- RECURTIDO Y TEÑDO DE PIELES|
1.0|284900.0|3.0|1.0|SANTAFE DE BOGOTA|2011|FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS|
1.0|46360.0|0.0|2.0|SANTA ROSA DE VITERBO|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|92720.0|0.0|1.0|COTA|5224|MANIPULACION DE CARGA|
1.0|46360.0|1.0|1.0|GACHANTIVA|8423|ORDEN PUBLICO Y ACTIVIDADES DE SEGURIDAD|
1.0|0.0|0.0|1.0|PUERTO BOYACA|2592|TRATAMIENTO Y REVESTIMIENTO DE METALES- MECANIZADO|
1.0|0.0|0.0|1.0|AQUITANIA|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|8513|EDUCACION BASICA PRIMARIA|
13.0|1334480.0|5.0|65.0|PUERTO BOYACA|0143|CRIA DE OVEJAS Y CABRAS|
5.0|658330.0|20.0|7.0|PUERTO BOYACA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
3.0|46360.0|1.0|3.0|TUNJA|1103|PRODUCCION DE MALTA- ELABORACION DE CERVEZAS Y OTRAS BEBIDAS MALTEADAS|
2.0|433270.0|21.0|3.0|VILLA DE LEYVA|8522|EDUCACION MEDIA ACADEMICA|
4.0|1206270.0|33.0|6.0|DUITAMA|8513|EDUCACION BASICA PRIMARIA|
23.0|2322700.0|12.0|39.0|SOGAMOSO|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|422840.0|7.0|2.0|SUTAMARCHAN|0130|PROPAGACION DE PLANTAS (ACTIVIDADES DE LOS VIVEROS- EXCEPTO VIVEROS FORESTALES)|
2.0|139080.0|1.0|5.0|SANTAFE DE BOGOTA|5811|EDICION DE LIBROS|
1.0|266700.0|6.0|9.0|SUTAMARCHAN|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|46360.0|0.0|3.0|SOGAMOSO|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
1.0|0.0|0.0|0.0|RAMIRIQUI|0210|SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES|
31.0|4103360.0|24.0|87.0|TUNJA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|46360.0|1.0|0.0|CALI|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
1.0|46360.0|2.0|13.0|CHIVOR|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
3.0|46360.0|0.0|6.0|SOGAMOSO|4911|TRANSPORTE FERREO DE PASAJEROS|
2.0|491700.0|7.0|7.0|SOTAQUIRA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
7.0|407130.0|11.0|3.0|CHIQUINQUIRA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
14.0|3912000.0|41.0|53.0|TUNJA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
23.0|12585510.0|108.0|169.0|SANTAFE DE BOGOTA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|413870.0|5.0|2.0|MUZO|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
3.0|149190.0|2.0|9.0|PAIPA|4921|TRANSPORTE DE PASAJEROS|
2.0|525990.0|4.0|14.0|SANTAFE DE BOGOTA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|42990.0|1.0|1.0|TUNJA|8219|FOTOCOPIADO- PREPARACION DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO A OFICINA|
2.0|53340.0|2.0|1.0|DUITAMA|0130|PROPAGACION DE PLANTAS (ACTIVIDADES DE LOS VIVEROS- EXCEPTO VIVEROS FORESTALES)|
3.0|175330.0|4.0|0.0|PAZ DEL RIO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|139080.0|0.0|3.0|SAMACA|4542|MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS|
7.0|2891260.0|124.0|23.0|TUNJA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
8.0|1641180.0|21.0|50.0|CHIQUINQUIRA|1040|ELABORACION DE PRODUCTOS LACTEOS|
14.0|8099790.0|11.0|226.0|TASCO|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|0.0|0.0|2.0|IBAGUE|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
4.0|711840.0|2.0|7.0|SIMIJACA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|337180.0|3.0|5.0|VILLA DE LEYVA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
1.0|0.0|0.0|2.0|TINJACA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
1.0|58200.0|4.0|1.0|SOCHA|0149|CRIA DE OTROS ANIMALES NCP|
1.0|139080.0|1.0|0.0|VILLAVICENCIO|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|6740.0|0.0|15.0|CUBARA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|1.0|0.0|VILLA DE LEYVA|5221|ACTIVIDADES DE ESTACIONES- VIAS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE|
1.0|0.0|1.0|0.0|PESCA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|85980.0|0.0|1.0|GUATEQUE|0020|PENSIONADOS|
6.0|1136640.0|34.0|70.0|CHIQUINQUIRA|0162|ACTIVIDADES DE APOYO A LA GANADERIA|
1.0|0.0|1.0|0.0|PUERTO BOYACA|0020|PENSIONADOS|
1.0|42990.0|1.0|4.0|SOGAMOSO|4662|COMERCIO AL POR MAYOR DE METALES Y PRODUCTOS METALIFEROS|
3.0|139080.0|3.0|4.0|SANTAFE DE BOGOTA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|844590.0|14.0|17.0|BELEN|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
10.0|5394790.0|121.0|50.0|CHIQUINQUIRA|8522|EDUCACION MEDIA ACADEMICA|
9.0|2268270.0|21.0|24.0|SANTAFE DE BOGOTA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|145820.0|1.0|2.0|LA DORADA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
14.0|21617240.0|39.0|452.0|SANTAFE DE BOGOTA|4921|TRANSPORTE DE PASAJEROS|
2.0|1973260.0|20.0|26.0|SOGAMOSO|0312|PESCA DE AGUA DULCE|
1.0|20220.0|2.0|0.0|SOGAMOSO|6619|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS NCP|
1.0|46360.0|1.0|0.0|CUITIVA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|128970.0|0.0|1.0|TUTA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|271420.0|9.0|2.0|CUCAITA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
2.0|3370.0|0.0|2.0|PAUNA|0820|EXTRACCION DE ESMERALDAS- PIEDRAS PRECIOSAS Y SEMIPRECIOSAS|
3.0|930570.0|19.0|7.0|EL COCUY|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|1.0|PAIPA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
3.0|274790.0|2.0|4.0|SOGAMOSO|9319|OTRAS ACTIVIDADES DEPORTIVAS|
1.0|36250.0|0.0|1.0|MOSQUERA|4321|INSTALACIONES ELECTRICAS|
1.0|0.0|0.0|1.0|BRICENO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
6.0|2596980.0|6.0|74.0|SOGAMOSO|3830|RECUPERACION DE MATERIALES|
1.0|10110.0|1.0|0.0|TUNJA|6522|SERVICIOS DE SEGUROS SOCIALES DE RIESGOS PROFESIONALES|
6.0|11230050.0|204.0|120.0|MEDELLIN|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
2.0|1234870.0|15.0|13.0|GUAYATA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|1744010.0|28.0|15.0|UMBITA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|175330.0|3.0|1.0|TOPAGA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|6740.0|3.0|1.0|PUERTO BOYACA|4751|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|414690.0|3.0|18.0|CHIQUINQUIRA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
9.0|400390.0|12.0|14.0|SOGAMOSO|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|2890350.0|42.0|1.0|ARCABUCO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
2.0|586650.0|2.0|9.0|BARRANQUILLA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|681920.0|0.0|33.0|SOACHA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
2.0|92720.0|1.0|3.0|SANTAFE DE BOGOTA|4651|COMERCIO AL POR MAYOR DE COMPUTADORES- EQUIPO PERIFERICO Y PROGRAMAS DE INFORMATICA|
3.0|0.0|1.0|1.0|CHIQUINQUIRA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
2.0|139080.0|2.0|4.0|TUNJA|9512|MANTENIMIENTO Y REPARACION DE EQUIPOS DE COMUNICACION|
3.0|102830.0|2.0|3.0|SUTAMARCHAN|6910|ACTIVIDADES JURIDICAS|
4.0|281530.0|2.0|4.0|SOTAQUIRA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
11.0|898510.0|28.0|6.0|CHIQUINQUIRA|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|171960.0|2.0|23.0|SANTAFE DE BOGOTA|4930|TRANSPORTE POR TUBERIAS|
3.0|835300.0|6.0|16.0|SAMACA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
2.0|13480.0|1.0|1.0|TUNJA|8552|ENSEÑNZA DEPORTIVA Y RECREATIVA|
6.0|4563500.0|10.0|203.0|SANTAFE DE BOGOTA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|197840.0|8.0|2.0|COMBITA|0125|CULTIVO DE FLOR DE CORTE|
1.0|0.0|0.0|0.0|PAEZ|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|3.0|JENESANO|2930|FABRICACION DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
6.0|582460.0|15.0|9.0|SOGAMOSO|4772|COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS|
5.0|3020140.0|23.0|79.0|NOBSA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
4.0|456860.0|12.0|10.0|CALI|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|13480.0|1.0|2.0|AQUITANIA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|284900.0|10.0|2.0|SACHICA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|284900.0|7.0|10.0|PEREIRA|5630|EXPENDIO DE BEBIDAS ALCOHOLICAS PARA EL CONSUMO DENTRO DEL ESTABLECIMIENTO|
