No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
46.0|4241520.0|123.0|80.0|SOGAMOSO|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|65760.0|0.0|4.0|SAMACA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|263040.0|5.0|2.0|DOSQUEBRADAS|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|65760.0|2.0|0.0|VILLA DE LEYVA|5512|ALOJAMIENTO EN APARTAHOTELES|
1.0|230160.0|0.0|4.0|MIRAFLORES|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
5.0|0.0|1.0|4.0|DUITAMA|7410|ACTIVIDADES ESPECIALIZADAS DE DISEÑ|
14.0|427440.0|12.0|5.0|MONIQUIRA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|0.0|0.0|SANTAFE DE BOGOTA|2815|FABRICACION DE HORNOS- HOGARES Y QUEMADORES INDUSTRIALES|
3.0|164400.0|2.0|10.0|GUATEQUE|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|98640.0|1.0|0.0|SANTAFE DE BOGOTA|0520|EXTRACCION DE CARBON LIGNITO|
1.0|0.0|0.0|0.0|VILLA DE LEYVA|0020|PENSIONADOS|
1.0|98640.0|0.0|1.0|ITAGUI|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|0.0|0.0|13.0|SAN EDUARDO|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
15.0|4077120.0|41.0|55.0|TUNJA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
3.0|230160.0|8.0|6.0|TUNJA|4644|COMERCIO AL POR MAYOR DE APARATOS Y EQUIPO DE USO DOMESTICO|
6.0|460320.0|5.0|21.0|PUERTO BOYACA|4321|INSTALACIONES ELECTRICAS|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
1.0|0.0|2.0|4.0|CALI|8130|ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS|
3.0|65760.0|0.0|3.0|VENTAQUEMADA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
4.0|98640.0|0.0|7.0|CERINZA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
2.0|164400.0|3.0|4.0|SOCOTA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
2.0|65760.0|1.0|5.0|SOGAMOSO|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|263040.0|1.0|2.0|BELEN|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|0.0|0.0|0.0|ITAGUI|5630|EXPENDIO DE BEBIDAS ALCOHOLICAS PARA EL CONSUMO DENTRO DEL ESTABLECIMIENTO|
2.0|394560.0|0.0|6.0|TUNJA|3811|RECOLECCION DE DESECHOS NO PELIGROSOS|
1.0|131520.0|2.0|0.0|GARAGOA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|65760.0|0.0|0.0|CUCUTA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
3.0|1644000.0|22.0|20.0|SAN LUIS DE GACENO|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
8.0|328800.0|11.0|6.0|TUNJA|5811|EDICION DE LIBROS|
18.0|986400.0|27.0|17.0|DUITAMA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
1.0|32880.0|2.0|1.0|SOATA|7500|ACTIVIDADES VETERINARIAS|
10.0|1709760.0|61.0|16.0|SOGAMOSO|4751|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|263040.0|1.0|5.0|SOGAMOSO|2396|CORTE- TALLADO Y ACABADO DE LA PIEDRA|
4.0|189100.0|1.0|4.0|VILLA DE LEYVA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
4.0|131520.0|6.0|2.0|SANTA ROSA DE VITERBO|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
20.0|2860560.0|2.0|133.0|GAMEZA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|657600.0|20.0|1.0|CALI|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
10.0|2794800.0|47.0|66.0|DUITAMA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
8.0|1972800.0|58.0|36.0|DUITAMA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
4.0|558960.0|10.0|19.0|DUITAMA|1101|DESTILACION- RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS|
16.0|1676880.0|61.0|40.0|TUNJA|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
11.0|1907040.0|23.0|46.0|CHIQUINQUIRA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
19.0|3945600.0|48.0|85.0|DUITAMA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
13.0|1512800.0|11.0|33.0|DUITAMA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
31.0|690480.0|23.0|8.0|PAIPA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
14.0|295920.0|10.0|4.0|CHIQUINQUIRA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
27.0|10061280.0|239.0|89.0|TUNJA|8691|ACTIVIDADES DE APOYO DIAGNOSTICO|
1.0|164400.0|3.0|8.0|PUERTO BOYACA|6010|ACTIVIDADES DE PROGRAMACION Y TRANSMISION EN EL SERVICIO DE RADIODIFUSION SONORA|
93.0|10587360.0|142.0|445.0|SOGAMOSO|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
66.0|4110000.0|65.0|226.0|SANTAFE DE BOGOTA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
3.0|263040.0|2.0|3.0|MEDELLIN|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
30.0|26073840.0|78.0|681.0|TUNJA|4921|TRANSPORTE DE PASAJEROS|
16.0|460320.0|9.0|16.0|SANTAFE DE BOGOTA|6201|ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMATICOS (PLANIFICACION- ANALISIS- DISEÑ- PROGRAMACION- PRUEBAS)|
10.0|1282320.0|11.0|220.0|SANTAFE DE BOGOTA|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
83.0|5786880.0|200.0|102.0|TUNJA|6910|ACTIVIDADES JURIDICAS|
214.0|31203120.0|154.0|877.0|SOGAMOSO|4923|TRANSPORTE DE CARGA POR CARRETERA|
4.0|5885520.0|17.0|180.0|VILLA DE SAN DIEGO DE UBATE|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|0.0|0.0|2.0|SACHICA|0149|CRIA DE OTROS ANIMALES NCP|
4.0|2367360.0|125.0|20.0|TUNJA|8890|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO|
62.0|6247200.0|81.0|138.0|TUNJA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|65760.0|0.0|0.0|PAIPA|4724|COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|197280.0|7.0|0.0|ARCABUCO|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|0.0|0.0|0.0|AGUAZUL|7210|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA|
28.0|9042000.0|231.0|130.0|TUNJA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
22.0|1578240.0|46.0|29.0|TUNJA|6621|ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|
1.0|0.0|0.0|0.0|VILLA DE LEYVA|7500|ACTIVIDADES VETERINARIAS|
1.0|0.0|0.0|0.0|TUNJA|0892|EXTRACCION DE HALITA (SAL)|
1.0|98640.0|1.0|0.0|MUZO|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
10.0|295920.0|8.0|2.0|TUNJA|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|0.0|0.0|0.0|MEDELLIN|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
12.0|263040.0|2.0|17.0|SANTAFE DE BOGOTA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
2.0|0.0|2.0|1.0|VILLA DE LEYVA|7310|PUBLICIDAD|
1.0|0.0|0.0|1.0|BUCARAMANGA|4530|COMERCIO DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
8.0|197280.0|2.0|6.0|SANTAFE DE BOGOTA|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
1.0|197280.0|0.0|4.0|RIONEGRO|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
4.0|0.0|2.0|0.0|VILLA DE LEYVA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
2.0|98640.0|1.0|2.0|TUNJA|4742|COMERCIO AL POR MENOR DE EQUIPOS Y APARATOS DE SONIDO Y DE VIDEO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|493200.0|10.0|8.0|SOGAMOSO|4649|COMERCIO AL POR MAYOR DE OTROS UTENSILIOS DOMESTICOS NCP|
2.0|0.0|0.0|0.0|SOGAMOSO|4312|PREPARACION DEL TERRENO|
25.0|3912720.0|16.0|62.0|SOGAMOSO|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|0.0|0.0|VILLAVICENCIO|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|32880.0|0.0|1.0|SAMACA|9603|POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS|
6.0|1545360.0|1.0|20.0|JERICO|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|65760.0|0.0|0.0|PUERTO BOYACA|4762|COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
13.0|2268720.0|46.0|29.0|DUITAMA|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
4.0|65760.0|4.0|18.0|BUCARAMANGA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
8.0|164400.0|6.0|7.0|SANTAFE DE BOGOTA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|0.0|0.0|0.0|BUCARAMANGA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
2.0|32880.0|0.0|2.0|CALI|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
2.0|0.0|0.0|0.0|LA CAPILLA|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
3.0|591840.0|20.0|5.0|PUERTO BOYACA|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
2.0|65760.0|0.0|8.0|SAMACA|2591|FORJA- PRENSADO- ESTAMPADO Y LAMINADO DE METAL- PULVIMETALURGIA|
12.0|1085040.0|30.0|18.0|SOGAMOSO|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
5.0|427440.0|7.0|8.0|PUERTO BOYACA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
2.0|491660.0|2.0|6.0|TIBASOSA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
7.0|295920.0|5.0|19.0|DUITAMA|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
36.0|52246320.0|9262.0|4974.0|TUNJA|8522|EDUCACION MEDIA ACADEMICA|
1.0|0.0|0.0|8.0|TOPAGA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
5.0|1085040.0|9.0|2.0|SOGAMOSO|6511|SEGUROS GENERALES|
1.0|131520.0|8.0|4.0|CHITARAQUE|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
18.0|854880.0|21.0|48.0|DUITAMA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
13.0|854880.0|17.0|17.0|DUITAMA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|854880.0|19.0|22.0|SANTAFE DE BOGOTA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
14.0|1285880.0|7.0|27.0|SAN MIGUEL DE SEMA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
7.0|690480.0|6.0|13.0|TUNJA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
1.0|0.0|0.0|1.0|MONIQUIRA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|0.0|3.0|1.0|TOTA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|460320.0|6.0|4.0|FLORESTA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
3.0|0.0|1.0|1.0|CHINAVITA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
13.0|4866240.0|116.0|113.0|PAIPA|5511|ALOJAMIENTO EN HOTELES|
3.0|453840.0|3.0|7.0|SAN MIGUEL DE SEMA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|756240.0|34.0|15.0|MIRAFLORES|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|98640.0|2.0|0.0|SAMACA|5229|OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE|
9.0|5162160.0|181.0|254.0|DUITAMA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
1.0|0.0|0.0|0.0|VENTAQUEMADA|5511|ALOJAMIENTO EN HOTELES|
15.0|920640.0|20.0|37.0|TUNJA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|416020.0|5.0|4.0|SANTA ROSA DE VITERBO|0141|CRIA DE GANADO BOVINO Y BUFALINO|
4.0|1210240.0|14.0|34.0|SANTAFE DE BOGOTA|0145|CRIA DE AVES DE CORRAL|
1.0|0.0|4.0|1.0|CUCUTA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|361680.0|6.0|4.0|PAIPA|1101|DESTILACION- RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS|
4.0|32880.0|4.0|0.0|MIRAFLORES|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
5.0|131520.0|3.0|6.0|PUERTO BOYACA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|98640.0|1.0|14.0|SAMACA|8422|ACTIVIDADES DE DEFENSA|
23.0|8955720.0|391.0|61.0|SANTAFE DE BOGOTA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|197280.0|11.0|30.0|BARBOSA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|0.0|IBAGUE|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
4.0|1348080.0|25.0|121.0|SOGAMOSO|5229|OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE|
26.0|10751760.0|20.0|345.0|PAZ DEL RIO|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
18.0|1578240.0|38.0|52.0|TUNJA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
1.0|32880.0|0.0|1.0|TOGUI|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
5.0|328800.0|4.0|5.0|SAMACA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|263040.0|2.0|6.0|PUERTO BOYACA|4775|COMERCIO AL POR MENOR DE ARTICULOS DE SEGUNDA MANO|
1.0|32880.0|2.0|0.0|VILLAPINZON|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|3214700.0|22.0|59.0|SOGAMOSO|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
4.0|164400.0|2.0|3.0|VILLA DE LEYVA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
9.0|1019280.0|25.0|29.0|PUERTO BOYACA|5511|ALOJAMIENTO EN HOTELES|
1.0|164400.0|6.0|3.0|SANTA MARIA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|37820.0|0.0|1.0|SABOYA|0124|CULTIVO DE CAÑ DE AZUCAR|
1.0|0.0|1.0|1.0|GARAGOA|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
2.0|295920.0|8.0|1.0|SOGAMOSO|8230|ORGANIZACION DE CONVENCIONES Y EVENTOS COMERCIALES|
1.0|0.0|1.0|0.0|NOBSA|0145|CRIA DE AVES DE CORRAL|
1.0|32880.0|1.0|3.0|TUTA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|65760.0|0.0|2.0|GUATEQUE|1811|ACTIVIDADES DE IMPRESION|
1.0|0.0|0.0|0.0|SANTAFE DE BOGOTA|8521|EDUCACION BASICA SECUNDARIA|
1.0|0.0|1.0|1.0|MUZO|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|1907040.0|19.0|95.0|PUERTO BOYACA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
8.0|920640.0|12.0|12.0|SANTAFE DE BOGOTA|4649|COMERCIO AL POR MAYOR DE OTROS UTENSILIOS DOMESTICOS NCP|
1.0|0.0|0.0|2.0|CAMPOHERMOSO|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
8.0|887760.0|22.0|13.0|TUNJA|6010|ACTIVIDADES DE PROGRAMACION Y TRANSMISION EN EL SERVICIO DE RADIODIFUSION SONORA|
2.0|32880.0|2.0|0.0|BELEN|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
3.0|361680.0|5.0|4.0|SANTAFE DE BOGOTA|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
4.0|460320.0|8.0|5.0|ARCABUCO|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
1.0|0.0|0.0|0.0|PUERTO BOYACA|7410|ACTIVIDADES ESPECIALIZADAS DE DISEÑ|
4.0|263040.0|6.0|2.0|SOGAMOSO|5310|ACTIVIDADES POSTALES NACIONALES|
1.0|32880.0|1.0|0.0|MIRAFLORES|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|131520.0|2.0|4.0|DUITAMA|2592|TRATAMIENTO Y REVESTIMIENTO DE METALES- MECANIZADO|
1.0|131520.0|0.0|1.0|PUERTO BOYACA|6499|OTRAS ACTIVIDADES DE SERVICIO FINANCIERO- EXCEPTO LAS DE SEGUROS Y PENSIONES NCP|
1.0|230160.0|6.0|12.0|CERINZA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|526080.0|11.0|15.0|SANTA SOFIA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|427440.0|5.0|11.0|SOMONDOCO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
3.0|1019280.0|4.0|27.0|TIBASOSA|4921|TRANSPORTE DE PASAJEROS|
2.0|1405680.0|7.0|4.0|PAIPA|7912|ACTIVIDADES DE OPERADORES TURISTICOS|
4.0|197280.0|3.0|11.0|PAIPA|1040|ELABORACION DE PRODUCTOS LACTEOS|
2.0|263040.0|6.0|4.0|DUITAMA|5612|EXPENDIO POR AUTOSERVICIO DE COMIDAS PREPARADAS|
2.0|65760.0|2.0|3.0|TUTAZA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
2.0|230160.0|8.0|13.0|NOBSA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
3.0|591840.0|1.0|28.0|SANTAFE DE BOGOTA|2816|FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION|
1.0|65760.0|0.0|1.0|MEDELLIN|3110|FABRICACION DE MUEBLES|
1.0|0.0|1.0|0.0|PAIPA|2825|FABRICACION DE MAQUINARIA PARA LA ELABORACION DE ALIMENTOS- BEBIDAS Y TABACO|
3.0|591840.0|6.0|11.0|VENTAQUEMADA|1040|ELABORACION DE PRODUCTOS LACTEOS|
3.0|230160.0|5.0|2.0|TUNJA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
1.0|0.0|0.0|0.0|MACANAL|4321|INSTALACIONES ELECTRICAS|
2.0|65760.0|2.0|6.0|COMBITA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|65760.0|0.0|1.0|SOGAMOSO|2816|FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION|
4.0|3419520.0|12.0|97.0|SANTAFE DE BOGOTA|5320|ACTIVIDADES DE MENSAJERIA|
3.0|756240.0|4.0|10.0|RAQUIRA|2393|FABRICACION DE OTROS PRODUCTOS DE CERAMICA Y PORCELANA|
1.0|394560.0|10.0|0.0|GUATEQUE|8790|OTRAS ACTIVIDADES DE ATENCION EN INSTITUCIONES CON ALOJAMIENTO|
1.0|0.0|0.0|0.0|CHITARAQUE|1072|ELABORACION DE PANELA|
1.0|0.0|0.0|3.0|EL COCUY|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
6.0|887760.0|2.0|25.0|VILLA DE LEYVA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|394560.0|16.0|6.0|DUITAMA|6614|ACTIVIDADES DE LAS CASAS DE CAMBIO|
1.0|690480.0|18.0|0.0|TULUA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|920640.0|14.0|11.0|SAN JOSE DE PARE|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|65760.0|4.0|1.0|SOGAMOSO|6514|CAPITALIZACION|
5.0|394560.0|9.0|17.0|TUNJA|4541|COMERCIO DE MOTOCICLETAS Y DE SUS PARTES- PIEZAS Y ACCESORIOS|
5.0|263040.0|16.0|14.0|SOGAMOSO|8513|EDUCACION BASICA PRIMARIA|
1.0|0.0|2.0|3.0|CHIQUINQUIRA|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|0.0|3.0|2.0|SANTANA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|32880.0|1.0|0.0|SANTAFE DE BOGOTA|1513|FABRICACION DE ARTICULOS DE VIAJE- BOLSOS DE MANO Y ARTICULOS SIMILARES- ARTICULOS DE TALABARTERIA Y GUARNICIONERIA ELABORADOS EN OTROS MATERIALES|
1.0|0.0|1.0|0.0|MEDELLIN|1812|ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESION|
3.0|131520.0|4.0|1.0|PUERTO BOYACA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
1.0|0.0|0.0|0.0|YOPAL|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
