No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
7.0|4132500.0|32.0|227.0|CHIQUINQUIRA|4921|TRANSPORTE DE PASAJEROS|
5.0|0.0|3.0|1.0|VILLA DE LEYVA|7490|OTRAS ACTIVIDADES PROFESIONALES- CIENTIFICAS Y TECNICAS NCP|
1.0|72500.0|0.0|1.0|MEDELLIN|3110|FABRICACION DE MUEBLES|
1.0|108750.0|4.0|1.0|TUNJA|4791|COMERCIO AL POR MENOR REALIZADO A TRAVES DE INTERNET|
1.0|0.0|0.0|0.0|SUTATENZA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|1.0|0.0|PAIPA|2825|FABRICACION DE MAQUINARIA PARA LA ELABORACION DE ALIMENTOS- BEBIDAS Y TABACO|
1.0|217500.0|4.0|2.0|RAQUIRA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|TUNJA|4724|COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|1667500.0|27.0|125.0|PUERTO BOYACA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
3.0|362500.0|5.0|2.0|TUNJA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
3.0|0.0|2.0|7.0|COMBITA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
4.0|688750.0|17.0|6.0|VILLA DE LEYVA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|1.0|4.0|NOBSA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
3.0|290000.0|9.0|1.0|RAMIRIQUI|6910|ACTIVIDADES JURIDICAS|
1.0|36250.0|1.0|2.0|MONGUA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|36250.0|1.0|1.0|SAMACA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|72500.0|1.0|3.0|TUTA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|362500.0|4.0|6.0|SAMACA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|1167600.0|5.0|16.0|GUATEQUE|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|72500.0|0.0|2.0|GUATEQUE|1811|ACTIVIDADES DE IMPRESION|
6.0|906250.0|17.0|6.0|PAIPA|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
6.0|471250.0|7.0|13.0|SOGAMOSO|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|0.0|0.0|2.0|CAMPOHERMOSO|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
5.0|398750.0|5.0|34.0|GARAGOA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
4.0|507500.0|3.0|2.0|PUERTO BOYACA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
1.0|0.0|1.0|0.0|BELEN|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|0.0|0.0|PUERTO BOYACA|7410|ACTIVIDADES ESPECIALIZADAS DE DISEÑ|
4.0|398750.0|6.0|2.0|SOGAMOSO|5310|ACTIVIDADES POSTALES NACIONALES|
2.0|145000.0|0.0|8.0|SAN LUIS DE GACENO|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
7.0|108750.0|5.0|5.0|SOGAMOSO|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|217500.0|6.0|6.0|MONGUA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|507500.0|12.0|8.0|MONGUI|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|652500.0|11.0|18.0|SANTA SOFIA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|435000.0|5.0|11.0|SOMONDOCO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|108750.0|0.0|5.0|SAMACA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
4.0|253750.0|3.0|10.0|PAIPA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|145000.0|0.0|4.0|GARAGOA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|253750.0|11.0|5.0|PESCA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|145000.0|1.0|1.0|SAN LUIS DE GACENO|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|36250.0|1.0|0.0|RAQUIRA|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|36250.0|1.0|3.0|SOCHA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|2.0|CALI|8230|ORGANIZACION DE CONVENCIONES Y EVENTOS COMERCIALES|
16.0|2972500.0|42.0|62.0|TUNJA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
1.0|36250.0|0.0|1.0|SORACA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|0.0|0.0|3.0|PUERTO BOYACA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|36250.0|2.0|0.0|MONIQUIRA|0020|PENSIONADOS|
3.0|290000.0|5.0|12.0|SOGAMOSO|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
3.0|0.0|1.0|4.0|SACHICA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|72500.0|3.0|0.0|PUERTO BOYACA|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|72500.0|0.0|3.0|SAN LUIS DE GACENO|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|0.0|3.0|EL COCUY|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
1.0|580000.0|16.0|6.0|DUITAMA|6614|ACTIVIDADES DE LAS CASAS DE CAMBIO|
2.0|36250.0|15.0|5.0|TUNJA|8544|EDUCACION DE UNIVERSIDADES|
1.0|507500.0|11.0|6.0|MONIQUIRA|8512|EDUCACION PREESCOLAR|
1.0|688750.0|20.0|0.0|TULUA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|1087500.0|15.0|12.0|SAN JOSE DE PARE|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|72500.0|4.0|1.0|SOGAMOSO|6514|CAPITALIZACION|
1.0|0.0|0.0|0.0|CERINZA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|1015000.0|43.0|16.0|SANTAFE DE BOGOTA|3011|CONSTRUCCION DE BARCOS Y DE ESTRUCTURAS FLOTANTES|
3.0|72500.0|1.0|5.0|DUITAMA|4665|COMERCIO AL POR MAYOR DE DESPERDICIOS- DESECHOS Y CHATARRA|
1.0|3081250.0|58.0|0.0|GUATEQUE|8522|EDUCACION MEDIA ACADEMICA|
1.0|0.0|2.0|3.0|CHIQUINQUIRA|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|0.0|3.0|2.0|SANTANA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|0.0|0.0|PUERTO BOYACA|6499|OTRAS ACTIVIDADES DE SERVICIO FINANCIERO- EXCEPTO LAS DE SEGUROS Y PENSIONES NCP|
1.0|36250.0|1.0|0.0|SANTAFE DE BOGOTA|1513|FABRICACION DE ARTICULOS DE VIAJE- BOLSOS DE MANO Y ARTICULOS SIMILARES- ARTICULOS DE TALABARTERIA Y GUARNICIONERIA ELABORADOS EN OTROS MATERIALES|
3.0|1957500.0|4.0|26.0|TIBASOSA|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|2.0|0.0|BUCARAMANGA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
11.0|5591790.0|33.0|97.0|SANTAFE DE BOGOTA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
3.0|145000.0|4.0|3.0|CHIQUINQUIRA|8692|ACTIVIDADES DE APOYO TERAPEUTICO|
1.0|253750.0|11.0|27.0|BARBOSA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
9.0|1015000.0|3.0|19.0|VILLA DE LEYVA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
6.0|1558750.0|28.0|116.0|SOGAMOSO|5229|OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE|
1.0|0.0|0.0|0.0|VILLA DE LEYVA|8414|ACTIVIDADES REGULADORAS Y FACILITADORAS DE LA ACTIVIDAD ECONOMICA|
1.0|0.0|0.0|3.0|TIBASOSA|2599|FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NCP|
4.0|688750.0|14.0|9.0|DUITAMA|9200|ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS|
2.0|435000.0|9.0|3.0|TURMEQUE|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|22226100.0|273.0|269.0|TOCA|0121|CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES|
6.0|435000.0|7.0|7.0|SANTAFE DE BOGOTA|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|108750.0|8.0|0.0|SAMACA|5621|CATERING PARA EVENTOS|
1.0|72500.0|1.0|0.0|TENJO|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
2.0|108750.0|1.0|2.0|CHIQUINQUIRA|8230|ORGANIZACION DE CONVENCIONES Y EVENTOS COMERCIALES|
3.0|580000.0|7.0|13.0|VENTAQUEMADA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|145000.0|1.0|0.0|SAN JOSE DE PARE|5511|ALOJAMIENTO EN HOTELES|
3.0|36250.0|2.0|5.0|TUNJA|4922|TRANSPORTE MIXTO|
1.0|0.0|0.0|3.0|VILLA DEL ROSARIO|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
1.0|0.0|0.0|1.0|SANTAFE DE BOGOTA|3514|COMERCIALIZACION DE ENERGIA ELECTRICA|
5.0|2900000.0|14.0|83.0|SANTAFE DE BOGOTA|5320|ACTIVIDADES DE MENSAJERIA|
1.0|0.0|0.0|1.0|SABANETA|3511|GENERACION DE ENERGIA ELECTRICA|
5.0|36250.0|5.0|2.0|SANTAFE DE BOGOTA|6621|ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|
3.0|792300.0|2.0|6.0|SOGAMOSO|0210|SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES|
6.0|1292700.0|10.0|14.0|DUITAMA|0149|CRIA DE OTROS ANIMALES NCP|
1.0|253750.0|1.0|5.0|HONDA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
2.0|326250.0|6.0|8.0|SOGAMOSO|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|0.0|1.0|2.0|GACHANTIVA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|0.0|0.0|PAIPA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
2.0|108750.0|0.0|6.0|SOATA|4923|TRANSPORTE DE CARGA POR CARRETERA|
3.0|1558750.0|22.0|34.0|CHIQUINQUIRA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|181250.0|2.0|1.0|CHIQUINQUIRA|1082|ELABORACION DE CACAO- CHOCOLATE Y PRODUCTOS DE CONFITERIA|
3.0|362500.0|8.0|7.0|VENTAQUEMADA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|652500.0|14.0|8.0|SANTA SOFIA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|108750.0|0.0|3.0|DUITAMA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
2.0|1667500.0|23.0|58.0|SANTAFE DE BOGOTA|2712|FABRICACION DE APARATOS DE DISTRIBUCION Y CONTROL DE LA ENERGIA ELECTRICA|
1.0|725000.0|5.0|26.0|NOBSA|1690|FABRICACION DE OTROS PRODUCTOS DE MADERA- FABRICACION DE ARTICULOS DE CORCHO- CESTERIA Y ESPARTERIA|
1.0|0.0|0.0|1.0|SOGAMOSO|0910|ACTIVIDADES DE APOYO PARA LA EXTRACCION DE PETROLEO Y DE GAS NATURAL|
1.0|83400.0|0.0|2.0|SABOYA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
6.0|1417800.0|6.0|14.0|SABOYA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|36250.0|2.0|0.0|SOATA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|833750.0|11.0|12.0|SATIVANORTE|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|36250.0|1.0|0.0|MEDELLIN|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|36250.0|1.0|0.0|MEDELLIN|1812|ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESION|
3.0|145000.0|5.0|0.0|CHIQUINQUIRA|9601|LAVADO Y LIMPIEZA- INCLUSO LA LIMPIEZA EN SECO- DE PRODUCTOS TEXTILES Y DE PIEL|
1.0|250200.0|2.0|7.0|LA CAPILLA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
5.0|1776250.0|13.0|34.0|PAIPA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|0.0|0.0|1.0|GUAYATA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
2.0|725000.0|14.0|19.0|DUITAMA|4644|COMERCIO AL POR MAYOR DE APARATOS Y EQUIPO DE USO DOMESTICO|
1.0|181250.0|2.0|4.0|SOCHA|7729|ALQUILER Y ARRENDAMIENTO DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS NCP|
1.0|41700.0|0.0|1.0|COTA|0121|CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES|
2.0|0.0|0.0|1.0|GUATEQUE|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|500400.0|3.0|7.0|RAQUIRA|0125|CULTIVO DE FLOR DE CORTE|
2.0|36250.0|17.0|6.0|CHIQUINQUIRA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
6.0|667200.0|4.0|7.0|SANTA ROSA DE VITERBO|0141|CRIA DE GANADO BOVINO Y BUFALINO|
3.0|1631250.0|22.0|16.0|SABOYA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|1.0|0.0|SIACHOQUE|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
2.0|2210100.0|10.0|25.0|SOTAQUIRA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|0.0|1.0|0.0|ITAGUI|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
1.0|108750.0|2.0|4.0|SANTAFE DE BOGOTA|5514|ALOJAMIENTO RURAL|
2.0|72500.0|2.0|41.0|MUZO|0820|EXTRACCION DE ESMERALDAS- PIEDRAS PRECIOSAS Y SEMIPRECIOSAS|
1.0|4060000.0|17.0|134.0|NOBSA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|0.0|10.0|20.0|SUSACON|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|1.0|1.0|VENTAQUEMADA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
2.0|362500.0|7.0|4.0|PAIPA|7912|ACTIVIDADES DE OPERADORES TURISTICOS|
2.0|72500.0|1.0|1.0|GUAYATA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
2.0|507500.0|11.0|6.0|PUERTO BOYACA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
2.0|290000.0|8.0|15.0|NOBSA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|72500.0|0.0|1.0|TUNJA|4789|COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN PUESTOS DE VENTA MOVILES|
1.0|0.0|0.0|0.0|SANTA MARIA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|2.0|GARAGOA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
2.0|145000.0|2.0|3.0|RAQUIRA|2393|FABRICACION DE OTROS PRODUCTOS DE CERAMICA Y PORCELANA|
2.0|72500.0|0.0|9.0|PUERTO BOYACA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|5.0|GUICAN|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|181250.0|1.0|4.0|CALDAS|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|72500.0|8.0|8.0|QUIPAMA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|1.0|0.0|TOGUI|9101|ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS|
1.0|0.0|0.0|1.0|SOATA|4911|TRANSPORTE FERREO DE PASAJEROS|
1.0|253750.0|3.0|5.0|GARAGOA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|0.0|1.0|0.0|JENESANO|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|SANTA MARTA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|0.0|1.0|2.0|LETICIA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|0.0|CHITARAQUE|1072|ELABORACION DE PANELA|
2.0|36250.0|3.0|3.0|TUNJA|8291|ACTIVIDADES DE AGENCIAS DE COBRANZA Y OFICINAS DE CALIFICACION CREDITICIA|
1.0|290000.0|4.0|7.0|MONIQUIRA|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|72500.0|1.0|0.0|CHIQUINQUIRA|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
1.0|362500.0|2.0|10.0|SUTATENZA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
2.0|326250.0|6.0|1.0|TUNJA|4643|COMERCIO AL POR MAYOR DE CALZADO|
1.0|181250.0|0.0|7.0|SANTA ROSA DE VITERBO|1511|CURTIDO Y RECURTIDO DE CUEROS- RECURTIDO Y TEÑDO DE PIELES|
2.0|290000.0|2.0|12.0|CHIQUINQUIRA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|36250.0|1.0|0.0|COTA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
3.0|36250.0|1.0|1.0|NUEVO COLON|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|217500.0|1.0|2.0|BELEN|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
1.0|0.0|0.0|1.0|SOATA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|145000.0|3.0|3.0|MIRAFLORES|1082|ELABORACION DE CACAO- CHOCOLATE Y PRODUCTOS DE CONFITERIA|
1.0|181250.0|4.0|1.0|PAIPA|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|2.0|LA CAPILLA|6422|ACTIVIDADES DE LAS COMPAÑAS DE FINANCIAMIENTO|
1.0|0.0|0.0|0.0|PUERTO BOYACA|4312|PREPARACION DEL TERRENO|
1.0|72500.0|1.0|3.0|CHIA|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|8430|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|
1.0|72500.0|1.0|0.0|FUNZA|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
1.0|181250.0|1.0|7.0|CALI|3511|GENERACION DE ENERGIA ELECTRICA|
1.0|0.0|1.0|2.0|SANTAFE DE BOGOTA|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
1.0|0.0|0.0|0.0|IZA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|0.0|MUZO|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|108750.0|5.0|13.0|PUERTO BOYACA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
1.0|145000.0|2.0|8.0|SANTANA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|36250.0|1.0|0.0|MOSQUERA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
1.0|72500.0|0.0|1.0|COTA|5224|MANIPULACION DE CARGA|
1.0|36250.0|2.0|7.0|JENESANO|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
4.0|1376100.0|11.0|32.0|SANTAFE DE BOGOTA|0145|CRIA DE AVES DE CORRAL|
1.0|72500.0|0.0|1.0|BOLIVAR|4923|TRANSPORTE DE CARGA POR CARRETERA|
2.0|2543700.0|35.0|29.0|TUNJA|0125|CULTIVO DE FLOR DE CORTE|
1.0|72500.0|2.0|0.0|CHIQUINQUIRA|1811|ACTIVIDADES DE IMPRESION|
1.0|0.0|0.0|1.0|SOGAMOSO|5590|OTROS TIPOS DE ALOJAMIENTO NCP|
1.0|1044510.0|20.0|0.0|MONIQUIRA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|1740000.0|10.0|0.0|JERICO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|36250.0|1.0|0.0|SOGAMOSO|8291|ACTIVIDADES DE AGENCIAS DE COBRANZA Y OFICINAS DE CALIFICACION CREDITICIA|
1.0|0.0|0.0|0.0|VENTAQUEMADA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|181250.0|2.0|2.0|GUATEQUE|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|TIBASOSA|6201|ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMATICOS (PLANIFICACION- ANALISIS- DISEÑ- PROGRAMACION- PRUEBAS)|
1.0|145000.0|3.0|11.0|SANTAFE DE BOGOTA|2513|FABRICACION DE GENERADORES DE VAPOR- EXCEPTO CALDERAS DE AGUA CALIENTE PARA CALEFACCION CENTRAL|
2.0|108750.0|2.0|3.0|SAMACA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
1.0|108750.0|7.0|0.0|TOPAGA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|36250.0|1.0|0.0|VILLA DE LEYVA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
1.0|0.0|0.0|2.0|CHIQUINQUIRA|0220|EXTRACCION DE MADERA|
1.0|0.0|0.0|3.0|MONIQUIRA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|0.0|6.0|2.0|SOCHA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
